model,alpha (BM25),beta (TF-IDF),gamma (Transformer),recall@5
ru_modern_bert_base,0.18,0.22,0.6000000000000001,0.71
ru_modern_bert_base,0.18,0.24,0.5800000000000001,0.7084
ru_modern_bert_base,0.18,0.26,0.56,0.7066
ru_modern_bert_base,0.18,0.28,0.54,0.7055
ru_modern_bert_base,0.18,0.3,0.52,0.7049
ru_modern_bert_base,0.18,0.32,0.5,0.7038
ru_modern_bert_base,0.18,0.34,0.48000000000000004,0.7035
ru_modern_bert_base,0.18,0.36,0.4600000000000001,0.7027
ru_modern_bert_base,0.18,0.38,0.44000000000000006,0.7014000000000001
ru_modern_bert_base,0.18,0.4,0.42000000000000004,0.7001000000000001
ru_modern_bert_base,0.18,0.42,0.4000000000000001,0.6998
ru_modern_bert_base,0.18,0.44,0.38000000000000006,0.699
ru_modern_bert_base,0.18,0.46,0.36000000000000004,0.6985
ru_modern_bert_base,0.18,0.48,0.3400000000000001,0.6979
ru_modern_bert_base,0.18,0.5,0.32000000000000006,0.6972
ru_modern_bert_base,0.18,0.52,0.30000000000000004,0.6972
ru_modern_bert_base,0.18,0.54,0.28,0.6968
ru_modern_bert_base,0.18,0.56,0.26,0.6962
ru_modern_bert_base,0.18,0.58,0.2400000000000001,0.6959000000000001
ru_modern_bert_base,0.18,0.6,0.22000000000000008,0.6954000000000001
ru_modern_bert_base,0.18,0.62,0.20000000000000007,0.695
ru_modern_bert_base,0.18,0.64,0.18000000000000005,0.6940999999999999
ru_modern_bert_base,0.18,0.66,0.16000000000000003,0.6937
ru_modern_bert_base,0.18,0.68,0.14,0.6934000000000001
ru_modern_bert_base,0.18,0.7000000000000001,0.12,0.6927000000000001
ru_modern_bert_base,0.18,0.72,0.10000000000000009,0.6921
ru_modern_bert_base,0.18,0.74,0.08000000000000007,0.6911
ru_modern_bert_base,0.18,0.76,0.06000000000000005,0.6909000000000001
ru_modern_bert_base,0.18,0.78,0.040000000000000036,0.6904
ru_modern_bert_base,0.18,0.8,0.020000000000000018,0.6902
ru_modern_bert_base,0.18,0.8200000000000001,0.0,0.6856
ru_modern_bert_base,0.2,0.0,0.8,0.7221000000000001
ru_modern_bert_base,0.2,0.02,0.78,0.7214
ru_modern_bert_base,0.2,0.04,0.76,0.7191000000000001
ru_modern_bert_base,0.2,0.06,0.74,0.7195
ru_modern_bert_base,0.2,0.08,0.7200000000000001,0.7173999999999999
ru_modern_bert_base,0.2,0.1,0.7000000000000001,0.7173999999999999
ru_modern_bert_base,0.2,0.12,0.68,0.7144000000000001
ru_modern_bert_base,0.2,0.14,0.66,0.7127
ru_modern_bert_base,0.2,0.16,0.64,0.7119000000000001
ru_modern_bert_base,0.2,0.18,0.6200000000000001,0.7107
ru_modern_bert_base,0.2,0.2,0.6000000000000001,0.7101000000000001
ru_modern_bert_base,0.2,0.22,0.5800000000000001,0.7091
ru_modern_bert_base,0.2,0.24,0.56,0.7072
ru_modern_bert_base,0.2,0.26,0.54,0.7058000000000001
ru_modern_bert_base,0.2,0.28,0.52,0.7052
ru_modern_bert_base,0.2,0.3,0.5,0.7046
ru_modern_bert_base,0.2,0.32,0.48000000000000004,0.7035
ru_modern_bert_base,0.2,0.34,0.46,0.7025
ru_modern_bert_base,0.2,0.36,0.44000000000000006,0.7015999999999999
ru_modern_bert_base,0.2,0.38,0.42000000000000004,0.7008
ru_modern_bert_base,0.2,0.4,0.4,0.7002
ru_modern_bert_base,0.2,0.42,0.38000000000000006,0.6997000000000001
ru_modern_bert_base,0.2,0.44,0.36000000000000004,0.6987000000000001
ru_modern_bert_base,0.2,0.46,0.34,0.6979
ru_modern_bert_base,0.2,0.48,0.32000000000000006,0.6978
ru_modern_bert_base,0.2,0.5,0.30000000000000004,0.6972999999999999
ru_modern_bert_base,0.2,0.52,0.28,0.697
ru_modern_bert_base,0.2,0.54,0.26,0.6962
ru_modern_bert_base,0.2,0.56,0.24,0.6958
ru_modern_bert_base,0.2,0.58,0.22000000000000008,0.6955999999999999
ru_modern_bert_base,0.2,0.6,0.20000000000000007,0.6952
ru_modern_bert_base,0.2,0.62,0.18000000000000005,0.6941
ru_modern_bert_base,0.2,0.64,0.16000000000000003,0.6938
ru_modern_bert_base,0.2,0.66,0.14,0.6934
ru_modern_bert_base,0.2,0.68,0.12,0.6929000000000001
ru_modern_bert_base,0.2,0.7000000000000001,0.09999999999999998,0.6924000000000001
ru_modern_bert_base,0.2,0.72,0.08000000000000007,0.6916
ru_modern_bert_base,0.2,0.74,0.06000000000000005,0.6912
ru_modern_bert_base,0.2,0.76,0.040000000000000036,0.6909
ru_modern_bert_base,0.2,0.78,0.020000000000000018,0.6900999999999999
ru_modern_bert_base,0.2,0.8,0.0,0.6877000000000001
ru_modern_bert_base,0.22,0.0,0.78,0.7209
ru_modern_bert_base,0.22,0.02,0.76,0.7196
ru_modern_bert_base,0.22,0.04,0.74,0.7189000000000001
ru_modern_bert_base,0.22,0.06,0.72,0.7179000000000001
ru_modern_bert_base,0.22,0.08,0.7000000000000001,0.7167
ru_modern_bert_base,0.22,0.1,0.68,0.7148
ru_modern_bert_base,0.22,0.12,0.66,0.7132000000000001
ru_modern_bert_base,0.22,0.14,0.64,0.7117
ru_modern_bert_base,0.22,0.16,0.62,0.7109
ru_modern_bert_base,0.22,0.18,0.6000000000000001,0.7101000000000001
ru_modern_bert_base,0.22,0.2,0.5800000000000001,0.7096
ru_modern_bert_base,0.22,0.22,0.56,0.7077
ru_modern_bert_base,0.22,0.24,0.54,0.7064
ru_modern_bert_base,0.22,0.26,0.52,0.7048
ru_modern_bert_base,0.22,0.28,0.5,0.7041999999999999
ru_modern_bert_base,0.22,0.3,0.48000000000000004,0.7035
ru_modern_bert_base,0.22,0.32,0.46,0.7027
ru_modern_bert_base,0.22,0.34,0.44,0.7019
ru_modern_bert_base,0.22,0.36,0.42000000000000004,0.7012
ru_modern_bert_base,0.22,0.38,0.4,0.7004
ru_modern_bert_base,0.22,0.4,0.38,0.6992
ru_modern_bert_base,0.22,0.42,0.36000000000000004,0.6992
ru_modern_bert_base,0.22,0.44,0.34,0.6975
ru_modern_bert_base,0.22,0.46,0.32,0.6977000000000001
ru_modern_bert_base,0.22,0.48,0.30000000000000004,0.6974000000000001
ru_modern_bert_base,0.22,0.5,0.28,0.6974000000000001
ru_modern_bert_base,0.22,0.52,0.26,0.6967
ru_modern_bert_base,0.22,0.54,0.24,0.6962
ru_modern_bert_base,0.22,0.56,0.21999999999999997,0.6961
ru_modern_bert_base,0.22,0.58,0.20000000000000007,0.6957000000000001
ru_modern_bert_base,0.22,0.6,0.18000000000000005,0.6946
ru_modern_bert_base,0.22,0.62,0.16000000000000003,0.694
ru_modern_bert_base,0.22,0.64,0.14,0.6934
ru_modern_bert_base,0.22,0.66,0.12,0.6929000000000001
ru_modern_bert_base,0.22,0.68,0.09999999999999998,0.6925
ru_modern_bert_base,0.22,0.7000000000000001,0.07999999999999996,0.6919000000000001
ru_modern_bert_base,0.22,0.72,0.06000000000000005,0.6912999999999999
ru_modern_bert_base,0.22,0.74,0.040000000000000036,0.691
ru_modern_bert_base,0.22,0.76,0.020000000000000018,0.6906
ru_modern_bert_base,0.22,0.78,0.0,0.6891
ru_modern_bert_base,0.24,0.0,0.76,0.7196
ru_modern_bert_base,0.24,0.02,0.74,0.7182999999999999
ru_modern_bert_base,0.24,0.04,0.72,0.7179
ru_modern_bert_base,0.24,0.06,0.7,0.7169
ru_modern_bert_base,0.24,0.08,0.68,0.716
ru_modern_bert_base,0.24,0.1,0.66,0.7139000000000001
ru_modern_bert_base,0.24,0.12,0.64,0.7117
ru_modern_bert_base,0.24,0.14,0.62,0.7104
ru_modern_bert_base,0.24,0.16,0.6,0.71
ru_modern_bert_base,0.24,0.18,0.5800000000000001,0.7099000000000001
ru_modern_bert_base,0.24,0.2,0.56,0.7087
ru_modern_bert_base,0.24,0.22,0.54,0.7065999999999999
ru_modern_bert_base,0.24,0.24,0.52,0.7047
ru_modern_bert_base,0.24,0.26,0.5,0.7036999999999999
ru_modern_bert_base,0.24,0.28,0.48,0.704
ru_modern_bert_base,0.24,0.3,0.46,0.7029000000000001
ru_modern_bert_base,0.24,0.32,0.44,0.7018999999999999
ru_modern_bert_base,0.24,0.34,0.42,0.701
ru_modern_bert_base,0.24,0.36,0.4,0.7007000000000001
ru_modern_bert_base,0.24,0.38,0.38,0.6998000000000001
ru_modern_bert_base,0.24,0.4,0.36,0.6991
ru_modern_bert_base,0.24,0.42,0.34,0.6985
ru_modern_bert_base,0.24,0.44,0.32,0.6981
ru_modern_bert_base,0.24,0.46,0.3,0.6977000000000001
ru_modern_bert_base,0.24,0.48,0.28,0.6972
ru_modern_bert_base,0.24,0.5,0.26,0.6967000000000001
ru_modern_bert_base,0.24,0.52,0.24,0.6961
ru_modern_bert_base,0.24,0.54,0.21999999999999997,0.6958
ru_modern_bert_base,0.24,0.56,0.19999999999999996,0.6956
ru_modern_bert_base,0.24,0.58,0.18000000000000005,0.6949
ru_modern_bert_base,0.24,0.6,0.16000000000000003,0.6942
ru_modern_bert_base,0.24,0.62,0.14,0.6935
ru_modern_bert_base,0.24,0.64,0.12,0.693
ru_modern_bert_base,0.24,0.66,0.09999999999999998,0.6926
ru_modern_bert_base,0.24,0.68,0.07999999999999996,0.6918
ru_modern_bert_base,0.24,0.7000000000000001,0.05999999999999994,0.6915999999999999
ru_modern_bert_base,0.24,0.72,0.040000000000000036,0.6911999999999999
ru_modern_bert_base,0.24,0.74,0.020000000000000018,0.6907000000000001
ru_modern_bert_base,0.24,0.76,0.0,0.6878
ru_modern_bert_base,0.26,0.0,0.74,0.719
ru_modern_bert_base,0.26,0.02,0.72,0.7185
ru_modern_bert_base,0.26,0.04,0.7,0.7165
ru_modern_bert_base,0.26,0.06,0.6799999999999999,0.7152999999999999
ru_modern_bert_base,0.26,0.08,0.66,0.7152000000000001
ru_modern_bert_base,0.26,0.1,0.64,0.7122
ru_modern_bert_base,0.26,0.12,0.62,0.7107
ru_modern_bert_base,0.26,0.14,0.6,0.7098000000000001
ru_modern_bert_base,0.26,0.16,0.58,0.7094000000000001
ru_modern_bert_base,0.26,0.18,0.56,0.7081000000000001
ru_modern_bert_base,0.26,0.2,0.54,0.707
ru_modern_bert_base,0.26,0.22,0.52,0.7052
ru_modern_bert_base,0.26,0.24,0.5,0.7041
ru_modern_bert_base,0.26,0.26,0.48,0.7035999999999999
ru_modern_bert_base,0.26,0.28,0.45999999999999996,0.7028
ru_modern_bert_base,0.26,0.3,0.44,0.7019
ru_modern_bert_base,0.26,0.32,0.42,0.7012999999999999
ru_modern_bert_base,0.26,0.34,0.39999999999999997,0.7009000000000001
ru_modern_bert_base,0.26,0.36,0.38,0.7001000000000001
ru_modern_bert_base,0.26,0.38,0.36,0.6992999999999999
ru_modern_bert_base,0.26,0.4,0.33999999999999997,0.699
ru_modern_bert_base,0.26,0.42,0.32,0.6981
ru_modern_bert_base,0.26,0.44,0.3,0.6977000000000001
ru_modern_bert_base,0.26,0.46,0.27999999999999997,0.6972
ru_modern_bert_base,0.26,0.48,0.26,0.6966
ru_modern_bert_base,0.26,0.5,0.24,0.6962999999999999
ru_modern_bert_base,0.26,0.52,0.21999999999999997,0.6955999999999999
ru_modern_bert_base,0.26,0.54,0.19999999999999996,0.6955
ru_modern_bert_base,0.26,0.56,0.17999999999999994,0.695
ru_modern_bert_base,0.26,0.58,0.16000000000000003,0.6942
ru_modern_bert_base,0.26,0.6,0.14,0.6937000000000001
ru_modern_bert_base,0.26,0.62,0.12,0.6931
ru_modern_bert_base,0.26,0.64,0.09999999999999998,0.6922
ru_modern_bert_base,0.26,0.66,0.07999999999999996,0.6914
ru_modern_bert_base,0.26,0.68,0.05999999999999994,0.6911
ru_modern_bert_base,0.26,0.7000000000000001,0.039999999999999925,0.691
ru_modern_bert_base,0.26,0.72,0.020000000000000018,0.6908999999999998
ru_modern_bert_base,0.26,0.74,0.0,0.6874
ru_modern_bert_base,0.28,0.0,0.72,0.7184
ru_modern_bert_base,0.28,0.02,0.7,0.717
ru_modern_bert_base,0.28,0.04,0.6799999999999999,0.7152
ru_modern_bert_base,0.28,0.06,0.6599999999999999,0.7142999999999999
ru_modern_bert_base,0.28,0.08,0.64,0.7124000000000001
ru_modern_bert_base,0.28,0.1,0.62,0.7109000000000001
ru_modern_bert_base,0.28,0.12,0.6,0.7099
ru_modern_bert_base,0.28,0.14,0.58,0.7092
ru_modern_bert_base,0.28,0.16,0.5599999999999999,0.7081000000000001
ru_modern_bert_base,0.28,0.18,0.54,0.7075
ru_modern_bert_base,0.28,0.2,0.52,0.7056
ru_modern_bert_base,0.28,0.22,0.5,0.7047
ru_modern_bert_base,0.28,0.24,0.48,0.7036
ru_modern_bert_base,0.28,0.26,0.45999999999999996,0.7034
ru_modern_bert_base,0.28,0.28,0.43999999999999995,0.702
ru_modern_bert_base,0.28,0.3,0.42,0.7012
ru_modern_bert_base,0.28,0.32,0.39999999999999997,0.7007000000000001
ru_modern_bert_base,0.28,0.34,0.37999999999999995,0.7004
ru_modern_bert_base,0.28,0.36,0.36,0.6995999999999999
ru_modern_bert_base,0.28,0.38,0.33999999999999997,0.6992999999999999
ru_modern_bert_base,0.28,0.4,0.31999999999999995,0.6981
ru_modern_bert_base,0.28,0.42,0.3,0.6979000000000001
ru_modern_bert_base,0.28,0.44,0.27999999999999997,0.6971
ru_modern_bert_base,0.28,0.46,0.25999999999999995,0.6965
ru_modern_bert_base,0.28,0.48,0.24,0.6962999999999999
ru_modern_bert_base,0.28,0.5,0.21999999999999997,0.6958000000000001
ru_modern_bert_base,0.28,0.52,0.19999999999999996,0.6955
ru_modern_bert_base,0.28,0.54,0.17999999999999994,0.6951999999999999
ru_modern_bert_base,0.28,0.56,0.15999999999999992,0.6942999999999999
ru_modern_bert_base,0.28,0.58,0.14,0.6937000000000001
ru_modern_bert_base,0.28,0.6,0.12,0.693
ru_modern_bert_base,0.28,0.62,0.09999999999999998,0.6922999999999999
ru_modern_bert_base,0.28,0.64,0.07999999999999996,0.6915
ru_modern_bert_base,0.28,0.66,0.05999999999999994,0.691
ru_modern_bert_base,0.28,0.68,0.039999999999999925,0.6909
ru_modern_bert_base,0.28,0.7000000000000001,0.019999999999999907,0.6902999999999999
ru_modern_bert_base,0.28,0.72,0.0,0.687
ru_modern_bert_base,0.3,0.0,0.7,0.7172999999999999
ru_modern_bert_base,0.3,0.02,0.6799999999999999,0.7158
ru_modern_bert_base,0.3,0.04,0.6599999999999999,0.7139
ru_modern_bert_base,0.3,0.06,0.6399999999999999,0.7119
ru_modern_bert_base,0.3,0.08,0.62,0.7109000000000001
ru_modern_bert_base,0.3,0.1,0.6,0.7101000000000001
ru_modern_bert_base,0.3,0.12,0.58,0.7091000000000001
ru_modern_bert_base,0.3,0.14,0.5599999999999999,0.7081000000000001
ru_modern_bert_base,0.3,0.16,0.5399999999999999,0.7074000000000001
ru_modern_bert_base,0.3,0.18,0.52,0.7058
ru_modern_bert_base,0.3,0.2,0.49999999999999994,0.7043
ru_modern_bert_base,0.3,0.22,0.48,0.7035
ru_modern_bert_base,0.3,0.24,0.45999999999999996,0.7034000000000001
ru_modern_bert_base,0.3,0.26,0.43999999999999995,0.7021
ru_modern_bert_base,0.3,0.28,0.41999999999999993,0.7014
ru_modern_bert_base,0.3,0.3,0.39999999999999997,0.7008
ru_modern_bert_base,0.3,0.32,0.37999999999999995,0.7002999999999999
ru_modern_bert_base,0.3,0.34,0.35999999999999993,0.6994000000000001
ru_modern_bert_base,0.3,0.36,0.33999999999999997,0.6992999999999999
ru_modern_bert_base,0.3,0.38,0.31999999999999995,0.6985
ru_modern_bert_base,0.3,0.4,0.29999999999999993,0.6984000000000001
ru_modern_bert_base,0.3,0.42,0.27999999999999997,0.6979
ru_modern_bert_base,0.3,0.44,0.25999999999999995,0.697
ru_modern_bert_base,0.3,0.46,0.23999999999999994,0.6964
ru_modern_bert_base,0.3,0.48,0.21999999999999997,0.696
ru_modern_bert_base,0.3,0.5,0.19999999999999996,0.6955
ru_modern_bert_base,0.3,0.52,0.17999999999999994,0.6952
ru_modern_bert_base,0.3,0.54,0.15999999999999992,0.6942
ru_modern_bert_base,0.3,0.56,0.1399999999999999,0.6936
ru_modern_bert_base,0.3,0.58,0.12,0.6928
ru_modern_bert_base,0.3,0.6,0.09999999999999998,0.6922999999999999
ru_modern_bert_base,0.3,0.62,0.07999999999999996,0.6917000000000001
ru_modern_bert_base,0.3,0.64,0.05999999999999994,0.691
ru_modern_bert_base,0.3,0.66,0.039999999999999925,0.6907000000000001
ru_modern_bert_base,0.3,0.68,0.019999999999999907,0.6904
ru_modern_bert_base,0.32,0.0,0.6799999999999999,0.7153
ru_modern_bert_base,0.32,0.02,0.6599999999999999,0.7141000000000001
ru_modern_bert_base,0.32,0.04,0.6399999999999999,0.712
ru_modern_bert_base,0.32,0.06,0.6199999999999999,0.7114
ru_modern_bert_base,0.32,0.08,0.6,0.71
ru_modern_bert_base,0.32,0.1,0.58,0.7088
ru_modern_bert_base,0.32,0.12,0.5599999999999999,0.7078
ru_modern_bert_base,0.32,0.14,0.5399999999999999,0.7065999999999999
ru_modern_bert_base,0.32,0.16,0.5199999999999999,0.7058000000000001
ru_modern_bert_base,0.32,0.18,0.49999999999999994,0.7045
ru_modern_bert_base,0.32,0.2,0.4799999999999999,0.7031
ru_modern_bert_base,0.32,0.22,0.45999999999999996,0.7027
ru_modern_bert_base,0.32,0.24,0.43999999999999995,0.7015
ru_modern_bert_base,0.32,0.26,0.41999999999999993,0.7019000000000001
ru_modern_bert_base,0.32,0.28,0.3999999999999999,0.7002999999999999
ru_modern_bert_base,0.32,0.3,0.37999999999999995,0.7002
ru_modern_bert_base,0.32,0.32,0.35999999999999993,0.6998
ru_modern_bert_base,0.32,0.34,0.3399999999999999,0.6991
ru_modern_bert_base,0.32,0.36,0.31999999999999995,0.6987000000000001
ru_modern_bert_base,0.32,0.38,0.29999999999999993,0.6987000000000001
ru_modern_bert_base,0.32,0.4,0.2799999999999999,0.6984
ru_modern_bert_base,0.32,0.42,0.25999999999999995,0.6977000000000001
ru_modern_bert_base,0.32,0.44,0.23999999999999994,0.6968
ru_modern_bert_base,0.32,0.46,0.21999999999999992,0.6961
ru_modern_bert_base,0.32,0.48,0.19999999999999996,0.6952
ru_modern_bert_base,0.32,0.5,0.17999999999999994,0.6949000000000001
ru_modern_bert_base,0.32,0.52,0.15999999999999992,0.6945
ru_modern_bert_base,0.32,0.54,0.1399999999999999,0.6941
ru_modern_bert_base,0.32,0.56,0.11999999999999988,0.6931
ru_modern_bert_base,0.32,0.58,0.09999999999999998,0.6924000000000001
ru_modern_bert_base,0.32,0.6,0.07999999999999996,0.6916
ru_modern_bert_base,0.32,0.62,0.05999999999999994,0.6913
ru_modern_bert_base,0.32,0.64,0.039999999999999925,0.6909000000000001
ru_modern_bert_base,0.32,0.66,0.019999999999999907,0.6905
ru_modern_bert_base,0.34,0.0,0.6599999999999999,0.7139
ru_modern_bert_base,0.34,0.02,0.6399999999999999,0.7122999999999999
ru_modern_bert_base,0.34,0.04,0.6199999999999999,0.7116
ru_modern_bert_base,0.34,0.06,0.5999999999999999,0.7102999999999999
ru_modern_bert_base,0.34,0.08,0.58,0.7097
ru_modern_bert_base,0.34,0.1,0.5599999999999999,0.7083
ru_modern_bert_base,0.34,0.12,0.5399999999999999,0.7066
ru_modern_bert_base,0.34,0.14,0.5199999999999999,0.7058000000000001
ru_modern_bert_base,0.34,0.16,0.4999999999999999,0.7049
ru_modern_bert_base,0.34,0.18,0.4799999999999999,0.7037
ru_modern_bert_base,0.34,0.2,0.4599999999999999,0.7025
ru_modern_bert_base,0.34,0.22,0.43999999999999995,0.702
ru_modern_bert_base,0.34,0.24,0.41999999999999993,0.7019
ru_modern_bert_base,0.34,0.26,0.3999999999999999,0.7004000000000001
ru_modern_bert_base,0.34,0.28,0.3799999999999999,0.6998000000000001
ru_modern_bert_base,0.34,0.3,0.35999999999999993,0.7001000000000001
ru_modern_bert_base,0.34,0.32,0.3399999999999999,0.6998
ru_modern_bert_base,0.34,0.34,0.3199999999999999,0.6988000000000001
ru_modern_bert_base,0.34,0.36,0.29999999999999993,0.6987000000000001
ru_modern_bert_base,0.34,0.38,0.2799999999999999,0.6985
ru_modern_bert_base,0.34,0.4,0.2599999999999999,0.6979
ru_modern_bert_base,0.34,0.42,0.23999999999999994,0.6972
ru_modern_bert_base,0.34,0.44,0.21999999999999992,0.6964000000000001
ru_modern_bert_base,0.34,0.46,0.1999999999999999,0.6957000000000001
ru_modern_bert_base,0.34,0.48,0.17999999999999994,0.6954
ru_modern_bert_base,0.34,0.5,0.15999999999999992,0.6946
ru_modern_bert_base,0.34,0.52,0.1399999999999999,0.694
ru_modern_bert_base,0.34,0.54,0.11999999999999988,0.6932
ru_modern_bert_base,0.34,0.56,0.09999999999999987,0.6925
ru_modern_bert_base,0.34,0.58,0.07999999999999996,0.692
ru_modern_bert_base,0.34,0.6,0.05999999999999994,0.6912
ru_modern_bert_base,0.34,0.62,0.039999999999999925,0.6912
ru_modern_bert_base,0.34,0.64,0.019999999999999907,0.6908
ru_modern_bert_base,0.36,0.0,0.64,0.7125
ru_modern_bert_base,0.36,0.02,0.62,0.7122
ru_modern_bert_base,0.36,0.04,0.6,0.71
ru_modern_bert_base,0.36,0.06,0.5800000000000001,0.7096
ru_modern_bert_base,0.36,0.08,0.56,0.7084000000000001
ru_modern_bert_base,0.36,0.1,0.54,0.707
ru_modern_bert_base,0.36,0.12,0.52,0.7057
ru_modern_bert_base,0.36,0.14,0.5,0.7046999999999999
ru_modern_bert_base,0.36,0.16,0.48,0.7042
ru_modern_bert_base,0.36,0.18,0.46,0.7025
ru_modern_bert_base,0.36,0.2,0.44,0.7022
ru_modern_bert_base,0.36,0.22,0.42000000000000004,0.7019000000000001
ru_modern_bert_base,0.36,0.24,0.4,0.7016
ru_modern_bert_base,0.36,0.26,0.38,0.6998
ru_modern_bert_base,0.36,0.28,0.36,0.6999000000000001
ru_modern_bert_base,0.36,0.3,0.34,0.7002
ru_modern_bert_base,0.36,0.32,0.32,0.6992
ru_modern_bert_base,0.36,0.34,0.3,0.6986
ru_modern_bert_base,0.36,0.36,0.28,0.698
ru_modern_bert_base,0.36,0.38,0.26,0.6975
ru_modern_bert_base,0.36,0.4,0.24,0.6968
ru_modern_bert_base,0.36,0.42,0.22000000000000003,0.6965
ru_modern_bert_base,0.36,0.44,0.2,0.6962
ru_modern_bert_base,0.36,0.46,0.18,0.6954000000000001
ru_modern_bert_base,0.36,0.48,0.16000000000000003,0.6952
ru_modern_bert_base,0.36,0.5,0.14,0.6939000000000001
ru_modern_bert_base,0.36,0.52,0.12,0.6932
ru_modern_bert_base,0.36,0.54,0.09999999999999998,0.6927000000000001
ru_modern_bert_base,0.36,0.56,0.07999999999999996,0.6924
ru_modern_bert_base,0.36,0.58,0.06000000000000005,0.6915
ru_modern_bert_base,0.36,0.6,0.040000000000000036,0.6909000000000001
ru_modern_bert_base,0.36,0.62,0.020000000000000018,0.6909000000000001
ru_modern_bert_base,0.36,0.64,0.0,0.6876
ru_modern_bert_base,0.38,0.0,0.62,0.712
ru_modern_bert_base,0.38,0.02,0.6,0.711
ru_modern_bert_base,0.38,0.04,0.58,0.7097
ru_modern_bert_base,0.38,0.06,0.56,0.709
ru_modern_bert_base,0.38,0.08,0.54,0.7075
ru_modern_bert_base,0.38,0.1,0.52,0.706
ru_modern_bert_base,0.38,0.12,0.5,0.705
ru_modern_bert_base,0.38,0.14,0.48,0.7039
ru_modern_bert_base,0.38,0.16,0.45999999999999996,0.703
ru_modern_bert_base,0.38,0.18,0.44,0.7024
ru_modern_bert_base,0.38,0.2,0.42,0.702
ru_modern_bert_base,0.38,0.22,0.4,0.7012
ru_modern_bert_base,0.38,0.24,0.38,0.7
ru_modern_bert_base,0.38,0.26,0.36,0.7
ru_modern_bert_base,0.38,0.28,0.33999999999999997,0.6998
ru_modern_bert_base,0.38,0.3,0.32,0.6992
ru_modern_bert_base,0.38,0.32,0.3,0.6984
ru_modern_bert_base,0.38,0.34,0.27999999999999997,0.6981000000000002
ru_modern_bert_base,0.38,0.36,0.26,0.6977000000000001
ru_modern_bert_base,0.38,0.38,0.24,0.6968999999999999
ru_modern_bert_base,0.38,0.4,0.21999999999999997,0.6966
ru_modern_bert_base,0.38,0.42,0.2,0.6961
ru_modern_bert_base,0.38,0.44,0.18,0.6955999999999999
ru_modern_bert_base,0.38,0.46,0.15999999999999998,0.6951
ru_modern_bert_base,0.38,0.48,0.14,0.6944
ru_modern_bert_base,0.38,0.5,0.12,0.6937000000000001
ru_modern_bert_base,0.38,0.52,0.09999999999999998,0.6929
ru_modern_bert_base,0.38,0.54,0.07999999999999996,0.6925999999999999
ru_modern_bert_base,0.38,0.56,0.05999999999999994,0.6916
ru_modern_bert_base,0.38,0.58,0.040000000000000036,0.6912
ru_modern_bert_base,0.38,0.6,0.020000000000000018,0.6909000000000001
ru_modern_bert_base,0.38,0.62,0.0,0.6879000000000001
ru_modern_bert_base,0.4,0.0,0.6,0.7113
ru_modern_bert_base,0.4,0.02,0.58,0.7101999999999999
ru_modern_bert_base,0.4,0.04,0.5599999999999999,0.7087
ru_modern_bert_base,0.4,0.06,0.54,0.7078
ru_modern_bert_base,0.4,0.08,0.52,0.7065
ru_modern_bert_base,0.4,0.1,0.5,0.7048
ru_modern_bert_base,0.4,0.12,0.48,0.704
ru_modern_bert_base,0.4,0.14,0.45999999999999996,0.7032999999999999
ru_modern_bert_base,0.4,0.16,0.43999999999999995,0.7029000000000001
ru_modern_bert_base,0.4,0.18,0.42,0.702
ru_modern_bert_base,0.4,0.2,0.39999999999999997,0.7016
ru_modern_bert_base,0.4,0.22,0.38,0.7009000000000001
ru_modern_bert_base,0.4,0.24,0.36,0.7
ru_modern_bert_base,0.4,0.26,0.33999999999999997,0.7002
ru_modern_bert_base,0.4,0.28,0.31999999999999995,0.6994000000000001
ru_modern_bert_base,0.4,0.3,0.3,0.6984
ru_modern_bert_base,0.4,0.32,0.27999999999999997,0.6983
ru_modern_bert_base,0.4,0.34,0.25999999999999995,0.6975
ru_modern_bert_base,0.4,0.36,0.24,0.6973
ru_modern_bert_base,0.4,0.38,0.21999999999999997,0.6965
ru_modern_bert_base,0.4,0.4,0.19999999999999996,0.6961
ru_modern_bert_base,0.4,0.42,0.18,0.6954
ru_modern_bert_base,0.4,0.44,0.15999999999999998,0.6952
ru_modern_bert_base,0.4,0.46,0.13999999999999996,0.6947000000000001
ru_modern_bert_base,0.4,0.48,0.12,0.6939000000000001
ru_modern_bert_base,0.4,0.5,0.09999999999999998,0.6929
ru_modern_bert_base,0.4,0.52,0.07999999999999996,0.6925
ru_modern_bert_base,0.4,0.54,0.05999999999999994,0.6918000000000001
ru_modern_bert_base,0.4,0.56,0.039999999999999925,0.6908000000000001
ru_modern_bert_base,0.4,0.58,0.020000000000000018,0.6910000000000001
ru_modern_bert_base,0.4,0.6,0.0,0.6883
ru_modern_bert_base,0.42,0.0,0.5800000000000001,0.7105
ru_modern_bert_base,0.42,0.02,0.56,0.7095000000000001
ru_modern_bert_base,0.42,0.04,0.54,0.7076
ru_modern_bert_base,0.42,0.06,0.52,0.7067
ru_modern_bert_base,0.42,0.08,0.5000000000000001,0.7052999999999999
ru_modern_bert_base,0.42,0.1,0.4800000000000001,0.7039
ru_modern_bert_base,0.42,0.12,0.4600000000000001,0.703
ru_modern_bert_base,0.42,0.14,0.44000000000000006,0.703
ru_modern_bert_base,0.42,0.16,0.42000000000000004,0.7025
ru_modern_bert_base,0.42,0.18,0.4000000000000001,0.7021000000000001
ru_modern_bert_base,0.42,0.2,0.38000000000000006,0.7012999999999999
