model,alpha (BM25),beta (TF-IDF),gamma (Transformer),recall@5
rubert_tiny2,0.06,0.5,0.43999999999999995,0.7309000000000001
rubert_tiny2,0.06,0.52,0.41999999999999993,0.7278000000000001
rubert_tiny2,0.06,0.54,0.3999999999999999,0.7264
rubert_tiny2,0.06,0.56,0.3799999999999999,0.7246
rubert_tiny2,0.06,0.58,0.36,0.7228
rubert_tiny2,0.06,0.6,0.33999999999999997,0.7202000000000001
rubert_tiny2,0.06,0.62,0.31999999999999995,0.718
rubert_tiny2,0.06,0.64,0.29999999999999993,0.7168
rubert_tiny2,0.06,0.66,0.2799999999999999,0.7147
rubert_tiny2,0.06,0.68,0.2599999999999999,0.7133999999999999
rubert_tiny2,0.06,0.7000000000000001,0.23999999999999988,0.7107
rubert_tiny2,0.06,0.72,0.21999999999999997,0.7082999999999999
rubert_tiny2,0.06,0.74,0.19999999999999996,0.7054
rubert_tiny2,0.06,0.76,0.17999999999999994,0.7041000000000001
rubert_tiny2,0.06,0.78,0.15999999999999992,0.7025
rubert_tiny2,0.06,0.8,0.1399999999999999,0.7005999999999999
rubert_tiny2,0.06,0.8200000000000001,0.11999999999999988,0.6992999999999999
rubert_tiny2,0.06,0.84,0.09999999999999998,0.6978000000000001
rubert_tiny2,0.06,0.86,0.07999999999999996,0.697
rubert_tiny2,0.06,0.88,0.05999999999999994,0.6956
rubert_tiny2,0.06,0.9,0.039999999999999925,0.694
rubert_tiny2,0.06,0.92,0.019999999999999907,0.6925
rubert_tiny2,0.08,0.0,0.92,0.7732
rubert_tiny2,0.08,0.02,0.9,0.7731000000000001
rubert_tiny2,0.08,0.04,0.88,0.7727
rubert_tiny2,0.08,0.06,0.8600000000000001,0.7718
rubert_tiny2,0.08,0.08,0.8400000000000001,0.7712
rubert_tiny2,0.08,0.1,0.8200000000000001,0.7707
rubert_tiny2,0.08,0.12,0.8,0.7687
rubert_tiny2,0.08,0.14,0.78,0.7671
rubert_tiny2,0.08,0.16,0.76,0.7645
rubert_tiny2,0.08,0.18,0.74,0.7615999999999999
rubert_tiny2,0.08,0.2,0.72,0.7603000000000001
rubert_tiny2,0.08,0.22,0.7000000000000001,0.7575
rubert_tiny2,0.08,0.24,0.68,0.7551000000000001
rubert_tiny2,0.08,0.26,0.66,0.7537
rubert_tiny2,0.08,0.28,0.64,0.7506999999999999
rubert_tiny2,0.08,0.3,0.6200000000000001,0.7479
rubert_tiny2,0.08,0.32,0.6000000000000001,0.7464000000000001
rubert_tiny2,0.08,0.34,0.5800000000000001,0.7456
rubert_tiny2,0.08,0.36,0.56,0.7433000000000001
rubert_tiny2,0.08,0.38,0.54,0.7414000000000001
rubert_tiny2,0.08,0.4,0.52,0.739
rubert_tiny2,0.08,0.42,0.5,0.7369000000000001
rubert_tiny2,0.08,0.44,0.48000000000000004,0.7353000000000001
rubert_tiny2,0.08,0.46,0.46,0.7328000000000001
rubert_tiny2,0.08,0.48,0.44000000000000006,0.7311000000000001
rubert_tiny2,0.08,0.5,0.42000000000000004,0.7287
rubert_tiny2,0.08,0.52,0.4,0.7268
rubert_tiny2,0.08,0.54,0.38,0.7248
rubert_tiny2,0.08,0.56,0.36,0.7227
rubert_tiny2,0.08,0.58,0.3400000000000001,0.7206
rubert_tiny2,0.08,0.6,0.32000000000000006,0.7182000000000001
rubert_tiny2,0.08,0.62,0.30000000000000004,0.717
rubert_tiny2,0.08,0.64,0.28,0.7149
rubert_tiny2,0.08,0.66,0.26,0.7131000000000001
rubert_tiny2,0.08,0.68,0.24,0.7116
rubert_tiny2,0.08,0.7000000000000001,0.21999999999999997,0.7085
rubert_tiny2,0.08,0.72,0.20000000000000007,0.7057
rubert_tiny2,0.08,0.74,0.18000000000000005,0.7046
rubert_tiny2,0.08,0.76,0.16000000000000003,0.7026
rubert_tiny2,0.08,0.78,0.14,0.7006
rubert_tiny2,0.08,0.8,0.12,0.6995
rubert_tiny2,0.08,0.8200000000000001,0.09999999999999998,0.6984
rubert_tiny2,0.08,0.84,0.08000000000000007,0.6969
rubert_tiny2,0.08,0.86,0.06000000000000005,0.6958
rubert_tiny2,0.08,0.88,0.040000000000000036,0.6945
rubert_tiny2,0.08,0.9,0.020000000000000018,0.6927000000000001
rubert_tiny2,0.08,0.92,0.0,0.6865999999999999
rubert_tiny2,0.1,0.0,0.9,0.7726000000000001
rubert_tiny2,0.1,0.02,0.88,0.7727999999999999
rubert_tiny2,0.1,0.04,0.86,0.772
rubert_tiny2,0.1,0.06,0.8400000000000001,0.7713
rubert_tiny2,0.1,0.08,0.8200000000000001,0.7707999999999999
rubert_tiny2,0.1,0.1,0.8,0.7687999999999999
rubert_tiny2,0.1,0.12,0.78,0.7666000000000001
rubert_tiny2,0.1,0.14,0.76,0.7644000000000001
rubert_tiny2,0.1,0.16,0.74,0.7619
rubert_tiny2,0.1,0.18,0.72,0.7603
rubert_tiny2,0.1,0.2,0.7,0.7579000000000001
rubert_tiny2,0.1,0.22,0.68,0.7557
rubert_tiny2,0.1,0.24,0.66,0.7539
rubert_tiny2,0.1,0.26,0.64,0.7507999999999999
rubert_tiny2,0.1,0.28,0.62,0.7485
rubert_tiny2,0.1,0.3,0.6000000000000001,0.7467
rubert_tiny2,0.1,0.32,0.5800000000000001,0.7451
rubert_tiny2,0.1,0.34,0.56,0.7435
rubert_tiny2,0.1,0.36,0.54,0.7407999999999999
rubert_tiny2,0.1,0.38,0.52,0.7385
rubert_tiny2,0.1,0.4,0.5,0.7376
rubert_tiny2,0.1,0.42,0.48000000000000004,0.7352000000000001
rubert_tiny2,0.1,0.44,0.46,0.7333999999999999
rubert_tiny2,0.1,0.46,0.44,0.7316
rubert_tiny2,0.1,0.48,0.42000000000000004,0.7292
rubert_tiny2,0.1,0.5,0.4,0.7277
rubert_tiny2,0.1,0.52,0.38,0.7257
rubert_tiny2,0.1,0.54,0.36,0.7229000000000001
rubert_tiny2,0.1,0.56,0.33999999999999997,0.7205
rubert_tiny2,0.1,0.58,0.32000000000000006,0.7191
rubert_tiny2,0.1,0.6,0.30000000000000004,0.7167
rubert_tiny2,0.1,0.62,0.28,0.7145
rubert_tiny2,0.1,0.64,0.26,0.7132000000000001
rubert_tiny2,0.1,0.66,0.24,0.7116
rubert_tiny2,0.1,0.68,0.21999999999999997,0.7086
rubert_tiny2,0.1,0.7000000000000001,0.19999999999999996,0.7061999999999999
rubert_tiny2,0.1,0.72,0.18000000000000005,0.7045
rubert_tiny2,0.1,0.74,0.16000000000000003,0.7026
rubert_tiny2,0.1,0.76,0.14,0.7007000000000001
rubert_tiny2,0.1,0.78,0.12,0.6999000000000001
rubert_tiny2,0.1,0.8,0.09999999999999998,0.6986
rubert_tiny2,0.1,0.8200000000000001,0.07999999999999996,0.6972999999999999
rubert_tiny2,0.1,0.84,0.06000000000000005,0.6959000000000001
rubert_tiny2,0.1,0.86,0.040000000000000036,0.6945
rubert_tiny2,0.1,0.88,0.020000000000000018,0.693
rubert_tiny2,0.1,0.9,0.0,0.6862999999999999
rubert_tiny2,0.12,0.0,0.88,0.7727
rubert_tiny2,0.12,0.02,0.86,0.7714
rubert_tiny2,0.12,0.04,0.84,0.7707
rubert_tiny2,0.12,0.06,0.8200000000000001,0.7702
rubert_tiny2,0.12,0.08,0.8,0.7687
rubert_tiny2,0.12,0.1,0.78,0.7661
rubert_tiny2,0.12,0.12,0.76,0.7642
rubert_tiny2,0.12,0.14,0.74,0.762
rubert_tiny2,0.12,0.16,0.72,0.7602000000000001
rubert_tiny2,0.12,0.18,0.7,0.7577
rubert_tiny2,0.12,0.2,0.6799999999999999,0.7563000000000001
rubert_tiny2,0.12,0.22,0.66,0.7542000000000001
rubert_tiny2,0.12,0.24,0.64,0.7509000000000001
rubert_tiny2,0.12,0.26,0.62,0.7486
rubert_tiny2,0.12,0.28,0.6,0.7469000000000001
rubert_tiny2,0.12,0.3,0.5800000000000001,0.7453
rubert_tiny2,0.12,0.32,0.56,0.7429000000000001
rubert_tiny2,0.12,0.34,0.54,0.7407
rubert_tiny2,0.12,0.36,0.52,0.7387999999999999
rubert_tiny2,0.12,0.38,0.5,0.7372000000000001
rubert_tiny2,0.12,0.4,0.48,0.7355
rubert_tiny2,0.12,0.42,0.46,0.7339
rubert_tiny2,0.12,0.44,0.44,0.7317
rubert_tiny2,0.12,0.46,0.42,0.7296999999999999
rubert_tiny2,0.12,0.48,0.4,0.728
rubert_tiny2,0.12,0.5,0.38,0.7259000000000001
rubert_tiny2,0.12,0.52,0.36,0.7232000000000001
rubert_tiny2,0.12,0.54,0.33999999999999997,0.7208
rubert_tiny2,0.12,0.56,0.31999999999999995,0.7186
rubert_tiny2,0.12,0.58,0.30000000000000004,0.7174
rubert_tiny2,0.12,0.6,0.28,0.7149000000000001
rubert_tiny2,0.12,0.62,0.26,0.7132000000000001
rubert_tiny2,0.12,0.64,0.24,0.711
rubert_tiny2,0.12,0.66,0.21999999999999997,0.7087
rubert_tiny2,0.12,0.68,0.19999999999999996,0.7066
rubert_tiny2,0.12,0.7000000000000001,0.17999999999999994,0.7042
rubert_tiny2,0.12,0.72,0.16000000000000003,0.7025
rubert_tiny2,0.12,0.74,0.14,0.7012999999999999
rubert_tiny2,0.12,0.76,0.12,0.6992
rubert_tiny2,0.12,0.78,0.09999999999999998,0.6984
rubert_tiny2,0.12,0.8,0.07999999999999996,0.6970000000000001
rubert_tiny2,0.12,0.8200000000000001,0.05999999999999994,0.6961
rubert_tiny2,0.12,0.84,0.040000000000000036,0.6948000000000001
rubert_tiny2,0.12,0.86,0.020000000000000018,0.6937000000000001
rubert_tiny2,0.12,0.88,0.0,0.6869
rubert_tiny2,0.14,0.0,0.86,0.7712
rubert_tiny2,0.14,0.02,0.84,0.7703
rubert_tiny2,0.14,0.04,0.82,0.7699000000000001
rubert_tiny2,0.14,0.06,0.8,0.7682
rubert_tiny2,0.14,0.08,0.78,0.7661
rubert_tiny2,0.14,0.1,0.76,0.7637999999999999
rubert_tiny2,0.14,0.12,0.74,0.7617
rubert_tiny2,0.14,0.14,0.72,0.7594
rubert_tiny2,0.14,0.16,0.7,0.7575
rubert_tiny2,0.14,0.18,0.6799999999999999,0.7563000000000001
rubert_tiny2,0.14,0.2,0.6599999999999999,0.7541
rubert_tiny2,0.14,0.22,0.64,0.7513000000000001
rubert_tiny2,0.14,0.24,0.62,0.7486
rubert_tiny2,0.14,0.26,0.6,0.7466
rubert_tiny2,0.14,0.28,0.58,0.7455
rubert_tiny2,0.14,0.3,0.56,0.7426
rubert_tiny2,0.14,0.32,0.54,0.7407
rubert_tiny2,0.14,0.34,0.52,0.7389000000000001
rubert_tiny2,0.14,0.36,0.5,0.7374
rubert_tiny2,0.14,0.38,0.48,0.736
rubert_tiny2,0.14,0.4,0.45999999999999996,0.7340999999999999
rubert_tiny2,0.14,0.42,0.44,0.7323000000000001
rubert_tiny2,0.14,0.44,0.42,0.7307
rubert_tiny2,0.14,0.46,0.39999999999999997,0.728
rubert_tiny2,0.14,0.48,0.38,0.7263
rubert_tiny2,0.14,0.5,0.36,0.7235
rubert_tiny2,0.14,0.52,0.33999999999999997,0.7209
rubert_tiny2,0.14,0.54,0.31999999999999995,0.7188
rubert_tiny2,0.14,0.56,0.29999999999999993,0.7174
rubert_tiny2,0.14,0.58,0.28,0.7151000000000001
rubert_tiny2,0.14,0.6,0.26,0.7134000000000001
rubert_tiny2,0.14,0.62,0.24,0.7119
rubert_tiny2,0.14,0.64,0.21999999999999997,0.7088
rubert_tiny2,0.14,0.66,0.19999999999999996,0.7066
rubert_tiny2,0.14,0.68,0.17999999999999994,0.7048
rubert_tiny2,0.14,0.7000000000000001,0.15999999999999992,0.703
rubert_tiny2,0.14,0.72,0.14,0.7014000000000001
rubert_tiny2,0.14,0.74,0.12,0.6993
rubert_tiny2,0.14,0.76,0.09999999999999998,0.6989000000000001
