model,alpha (BM25),beta (TF-IDF),gamma (Transformer),recall@5
sbert_nlu_ru,0.18,0.24,0.5800000000000001,0.7372000000000001
sbert_nlu_ru,0.18,0.26,0.56,0.7358
sbert_nlu_ru,0.18,0.28,0.54,0.7347
sbert_nlu_ru,0.18,0.3,0.52,0.7328
sbert_nlu_ru,0.18,0.32,0.5,0.7305
sbert_nlu_ru,0.18,0.34,0.48000000000000004,0.7292000000000001
sbert_nlu_ru,0.18,0.36,0.4600000000000001,0.728
sbert_nlu_ru,0.18,0.38,0.44000000000000006,0.7266
sbert_nlu_ru,0.18,0.4,0.42000000000000004,0.7255
sbert_nlu_ru,0.18,0.42,0.4000000000000001,0.7228
sbert_nlu_ru,0.18,0.44,0.38000000000000006,0.7219000000000001
sbert_nlu_ru,0.18,0.46,0.36000000000000004,0.7195999999999999
sbert_nlu_ru,0.18,0.48,0.3400000000000001,0.7188000000000001
sbert_nlu_ru,0.18,0.5,0.32000000000000006,0.7175
sbert_nlu_ru,0.18,0.52,0.30000000000000004,0.7157
sbert_nlu_ru,0.18,0.54,0.28,0.7138
sbert_nlu_ru,0.18,0.56,0.26,0.7115
sbert_nlu_ru,0.18,0.58,0.2400000000000001,0.7106000000000001
sbert_nlu_ru,0.18,0.6,0.22000000000000008,0.7085
sbert_nlu_ru,0.18,0.62,0.20000000000000007,0.7064000000000001
sbert_nlu_ru,0.18,0.64,0.18000000000000005,0.7046999999999999
sbert_nlu_ru,0.18,0.66,0.16000000000000003,0.7034
sbert_nlu_ru,0.18,0.68,0.14,0.7014
sbert_nlu_ru,0.18,0.7000000000000001,0.12,0.6999000000000001
sbert_nlu_ru,0.18,0.72,0.10000000000000009,0.6982999999999999
sbert_nlu_ru,0.18,0.74,0.08000000000000007,0.6964000000000001
sbert_nlu_ru,0.18,0.76,0.06000000000000005,0.6947000000000001
sbert_nlu_ru,0.18,0.78,0.040000000000000036,0.6932
sbert_nlu_ru,0.18,0.8,0.020000000000000018,0.6918
sbert_nlu_ru,0.18,0.8200000000000001,0.0,0.6856
sbert_nlu_ru,0.2,0.0,0.8,0.7515
sbert_nlu_ru,0.2,0.02,0.78,0.7498
sbert_nlu_ru,0.2,0.04,0.76,0.7486000000000002
sbert_nlu_ru,0.2,0.06,0.74,0.7469000000000001
sbert_nlu_ru,0.2,0.08,0.7200000000000001,0.7462000000000001
sbert_nlu_ru,0.2,0.1,0.7000000000000001,0.7441
sbert_nlu_ru,0.2,0.12,0.68,0.7413
sbert_nlu_ru,0.2,0.14,0.66,0.7403000000000001
sbert_nlu_ru,0.2,0.16,0.64,0.7402000000000001
sbert_nlu_ru,0.2,0.18,0.6200000000000001,0.7393000000000001
sbert_nlu_ru,0.2,0.2,0.6000000000000001,0.7383000000000001
sbert_nlu_ru,0.2,0.22,0.5800000000000001,0.7374
sbert_nlu_ru,0.2,0.24,0.56,0.7358
sbert_nlu_ru,0.2,0.26,0.54,0.7346
sbert_nlu_ru,0.2,0.28,0.52,0.7324
sbert_nlu_ru,0.2,0.3,0.5,0.7303
sbert_nlu_ru,0.2,0.32,0.48000000000000004,0.7293000000000001
sbert_nlu_ru,0.2,0.34,0.46,0.7275
sbert_nlu_ru,0.2,0.36,0.44000000000000006,0.7263999999999999
sbert_nlu_ru,0.2,0.38,0.42000000000000004,0.7261
sbert_nlu_ru,0.2,0.4,0.4,0.723
sbert_nlu_ru,0.2,0.42,0.38000000000000006,0.7223
sbert_nlu_ru,0.2,0.44,0.36000000000000004,0.7202000000000001
sbert_nlu_ru,0.2,0.46,0.34,0.7188
sbert_nlu_ru,0.2,0.48,0.32000000000000006,0.7177
sbert_nlu_ru,0.2,0.5,0.30000000000000004,0.7155
sbert_nlu_ru,0.2,0.52,0.28,0.7136
sbert_nlu_ru,0.2,0.54,0.26,0.7115999999999999
sbert_nlu_ru,0.2,0.56,0.24,0.7105
sbert_nlu_ru,0.2,0.58,0.22000000000000008,0.7089000000000001
sbert_nlu_ru,0.2,0.6,0.20000000000000007,0.7062
sbert_nlu_ru,0.2,0.62,0.18000000000000005,0.7051000000000001
sbert_nlu_ru,0.2,0.64,0.16000000000000003,0.7036
sbert_nlu_ru,0.2,0.66,0.14,0.7017
sbert_nlu_ru,0.2,0.68,0.12,0.7005
sbert_nlu_ru,0.2,0.7000000000000001,0.09999999999999998,0.6986
sbert_nlu_ru,0.2,0.72,0.08000000000000007,0.6965
sbert_nlu_ru,0.2,0.74,0.06000000000000005,0.695
sbert_nlu_ru,0.2,0.76,0.040000000000000036,0.693
sbert_nlu_ru,0.2,0.78,0.020000000000000018,0.6919000000000001
sbert_nlu_ru,0.2,0.8,0.0,0.6877000000000001
sbert_nlu_ru,0.22,0.0,0.78,0.749
sbert_nlu_ru,0.22,0.02,0.76,0.7479000000000001
sbert_nlu_ru,0.22,0.04,0.74,0.7467
sbert_nlu_ru,0.22,0.06,0.72,0.7462000000000001
sbert_nlu_ru,0.22,0.08,0.7000000000000001,0.7445
sbert_nlu_ru,0.22,0.1,0.68,0.7415
sbert_nlu_ru,0.22,0.12,0.66,0.7403
sbert_nlu_ru,0.22,0.14,0.64,0.74
sbert_nlu_ru,0.22,0.16,0.62,0.739
sbert_nlu_ru,0.22,0.18,0.6000000000000001,0.7381
sbert_nlu_ru,0.22,0.2,0.5800000000000001,0.7371
sbert_nlu_ru,0.22,0.22,0.56,0.7357
sbert_nlu_ru,0.22,0.24,0.54,0.7346
sbert_nlu_ru,0.22,0.26,0.52,0.7322000000000001
sbert_nlu_ru,0.22,0.28,0.5,0.7302000000000001
sbert_nlu_ru,0.22,0.3,0.48000000000000004,0.7293
sbert_nlu_ru,0.22,0.32,0.46,0.7275
sbert_nlu_ru,0.22,0.34,0.44,0.7267
sbert_nlu_ru,0.22,0.36,0.42000000000000004,0.7262000000000001
sbert_nlu_ru,0.22,0.38,0.4,0.7238
sbert_nlu_ru,0.22,0.4,0.38,0.7227
sbert_nlu_ru,0.22,0.42,0.36000000000000004,0.7202000000000001
sbert_nlu_ru,0.22,0.44,0.34,0.7189
sbert_nlu_ru,0.22,0.46,0.32,0.7175
sbert_nlu_ru,0.22,0.48,0.30000000000000004,0.7152999999999999
sbert_nlu_ru,0.22,0.5,0.28,0.713
sbert_nlu_ru,0.22,0.52,0.26,0.7121999999999999
sbert_nlu_ru,0.22,0.54,0.24,0.7102999999999999
sbert_nlu_ru,0.22,0.56,0.21999999999999997,0.7088
sbert_nlu_ru,0.22,0.58,0.20000000000000007,0.7069
sbert_nlu_ru,0.22,0.6,0.18000000000000005,0.7052
sbert_nlu_ru,0.22,0.62,0.16000000000000003,0.7039000000000001
sbert_nlu_ru,0.22,0.64,0.14,0.7018
sbert_nlu_ru,0.22,0.66,0.12,0.7005
sbert_nlu_ru,0.22,0.68,0.09999999999999998,0.6982999999999999
sbert_nlu_ru,0.22,0.7000000000000001,0.07999999999999996,0.6964
sbert_nlu_ru,0.22,0.72,0.06000000000000005,0.6951
sbert_nlu_ru,0.22,0.74,0.040000000000000036,0.6931000000000002
sbert_nlu_ru,0.22,0.76,0.020000000000000018,0.692
sbert_nlu_ru,0.22,0.78,0.0,0.6891
sbert_nlu_ru,0.24,0.0,0.76,0.7473000000000001
sbert_nlu_ru,0.24,0.02,0.74,0.7465
sbert_nlu_ru,0.24,0.04,0.72,0.746
sbert_nlu_ru,0.24,0.06,0.7,0.7445999999999999
sbert_nlu_ru,0.24,0.08,0.68,0.742
sbert_nlu_ru,0.24,0.1,0.66,0.741
sbert_nlu_ru,0.24,0.12,0.64,0.74
sbert_nlu_ru,0.24,0.14,0.62,0.7392000000000001
sbert_nlu_ru,0.24,0.16,0.6,0.738
sbert_nlu_ru,0.24,0.18,0.5800000000000001,0.7371
sbert_nlu_ru,0.24,0.2,0.56,0.7355
sbert_nlu_ru,0.24,0.22,0.54,0.7347
sbert_nlu_ru,0.24,0.24,0.52,0.7321
sbert_nlu_ru,0.24,0.26,0.5,0.7299000000000001
sbert_nlu_ru,0.24,0.28,0.48,0.7294
sbert_nlu_ru,0.24,0.3,0.46,0.7279
sbert_nlu_ru,0.24,0.32,0.44,0.7267
sbert_nlu_ru,0.24,0.34,0.42,0.7257
sbert_nlu_ru,0.24,0.36,0.4,0.7247
sbert_nlu_ru,0.24,0.38,0.38,0.7227
sbert_nlu_ru,0.24,0.4,0.36,0.7205
sbert_nlu_ru,0.24,0.42,0.34,0.719
sbert_nlu_ru,0.24,0.44,0.32,0.7172000000000001
sbert_nlu_ru,0.24,0.46,0.3,0.7149
sbert_nlu_ru,0.24,0.48,0.28,0.7129000000000001
sbert_nlu_ru,0.24,0.5,0.26,0.7123999999999999
sbert_nlu_ru,0.24,0.52,0.24,0.7108
sbert_nlu_ru,0.24,0.54,0.21999999999999997,0.7095
sbert_nlu_ru,0.24,0.56,0.19999999999999996,0.7072
sbert_nlu_ru,0.24,0.58,0.18000000000000005,0.7053
sbert_nlu_ru,0.24,0.6,0.16000000000000003,0.7038
sbert_nlu_ru,0.24,0.62,0.14,0.7019000000000001
sbert_nlu_ru,0.24,0.64,0.12,0.7005
sbert_nlu_ru,0.24,0.66,0.09999999999999998,0.6985
sbert_nlu_ru,0.24,0.68,0.07999999999999996,0.6961
sbert_nlu_ru,0.24,0.7000000000000001,0.05999999999999994,0.6951
sbert_nlu_ru,0.24,0.72,0.040000000000000036,0.6935
sbert_nlu_ru,0.24,0.74,0.020000000000000018,0.6922
sbert_nlu_ru,0.24,0.76,0.0,0.6878
sbert_nlu_ru,0.26,0.0,0.74,0.7464000000000001
sbert_nlu_ru,0.26,0.02,0.72,0.746
sbert_nlu_ru,0.26,0.04,0.7,0.7446
sbert_nlu_ru,0.26,0.06,0.6799999999999999,0.7423
sbert_nlu_ru,0.26,0.08,0.66,0.741
sbert_nlu_ru,0.26,0.1,0.64,0.7406
sbert_nlu_ru,0.26,0.12,0.62,0.74
sbert_nlu_ru,0.26,0.14,0.6,0.7384000000000001
sbert_nlu_ru,0.26,0.16,0.58,0.7373000000000001
sbert_nlu_ru,0.26,0.18,0.56,0.7359000000000001
sbert_nlu_ru,0.26,0.2,0.54,0.7343
sbert_nlu_ru,0.26,0.22,0.52,0.7321
sbert_nlu_ru,0.26,0.24,0.5,0.73
sbert_nlu_ru,0.26,0.26,0.48,0.7288
sbert_nlu_ru,0.26,0.28,0.45999999999999996,0.7278
sbert_nlu_ru,0.26,0.3,0.44,0.7268
sbert_nlu_ru,0.26,0.32,0.42,0.7257
sbert_nlu_ru,0.26,0.34,0.39999999999999997,0.7248
sbert_nlu_ru,0.26,0.36,0.38,0.7229
sbert_nlu_ru,0.26,0.38,0.36,0.7204
sbert_nlu_ru,0.26,0.4,0.33999999999999997,0.7195
sbert_nlu_ru,0.26,0.42,0.32,0.7171000000000001
sbert_nlu_ru,0.26,0.44,0.3,0.7144000000000001
sbert_nlu_ru,0.26,0.46,0.27999999999999997,0.7131000000000001
sbert_nlu_ru,0.26,0.48,0.26,0.7123999999999999
sbert_nlu_ru,0.26,0.5,0.24,0.7104
sbert_nlu_ru,0.26,0.52,0.21999999999999997,0.7101
sbert_nlu_ru,0.26,0.54,0.19999999999999996,0.7077
sbert_nlu_ru,0.26,0.56,0.17999999999999994,0.7058000000000001
sbert_nlu_ru,0.26,0.58,0.16000000000000003,0.7038
sbert_nlu_ru,0.26,0.6,0.14,0.7021
sbert_nlu_ru,0.26,0.62,0.12,0.701
sbert_nlu_ru,0.26,0.64,0.09999999999999998,0.6992
sbert_nlu_ru,0.26,0.66,0.07999999999999996,0.6964000000000001
sbert_nlu_ru,0.26,0.68,0.05999999999999994,0.6949
sbert_nlu_ru,0.26,0.7000000000000001,0.039999999999999925,0.6937000000000001
sbert_nlu_ru,0.26,0.72,0.020000000000000018,0.6922
sbert_nlu_ru,0.26,0.74,0.0,0.6874
sbert_nlu_ru,0.28,0.0,0.72,0.7455
sbert_nlu_ru,0.28,0.02,0.7,0.7447
sbert_nlu_ru,0.28,0.04,0.6799999999999999,0.742
sbert_nlu_ru,0.28,0.06,0.6599999999999999,0.7411
sbert_nlu_ru,0.28,0.08,0.64,0.7405
sbert_nlu_ru,0.28,0.1,0.62,0.7401
sbert_nlu_ru,0.28,0.12,0.6,0.7385999999999999
sbert_nlu_ru,0.28,0.14,0.58,0.7379
sbert_nlu_ru,0.28,0.16,0.5599999999999999,0.7365
sbert_nlu_ru,0.28,0.18,0.54,0.7337
sbert_nlu_ru,0.28,0.2,0.52,0.7325
sbert_nlu_ru,0.28,0.22,0.5,0.7299000000000001
sbert_nlu_ru,0.28,0.24,0.48,0.7291
sbert_nlu_ru,0.28,0.26,0.45999999999999996,0.7275
sbert_nlu_ru,0.28,0.28,0.43999999999999995,0.7273999999999999
sbert_nlu_ru,0.28,0.3,0.42,0.726
sbert_nlu_ru,0.28,0.32,0.39999999999999997,0.7245
sbert_nlu_ru,0.28,0.34,0.37999999999999995,0.723
sbert_nlu_ru,0.28,0.36,0.36,0.721
sbert_nlu_ru,0.28,0.38,0.33999999999999997,0.7192999999999999
sbert_nlu_ru,0.28,0.4,0.31999999999999995,0.7171000000000001
sbert_nlu_ru,0.28,0.42,0.3,0.7151
sbert_nlu_ru,0.28,0.44,0.27999999999999997,0.7137
sbert_nlu_ru,0.28,0.46,0.25999999999999995,0.7121000000000001
sbert_nlu_ru,0.28,0.48,0.24,0.7106
sbert_nlu_ru,0.28,0.5,0.21999999999999997,0.7101000000000001
sbert_nlu_ru,0.28,0.52,0.19999999999999996,0.7076
sbert_nlu_ru,0.28,0.54,0.17999999999999994,0.706
sbert_nlu_ru,0.28,0.56,0.15999999999999992,0.704
sbert_nlu_ru,0.28,0.58,0.14,0.7022
sbert_nlu_ru,0.28,0.6,0.12,0.7011000000000001
sbert_nlu_ru,0.28,0.62,0.09999999999999998,0.6992
sbert_nlu_ru,0.28,0.64,0.07999999999999996,0.6969
sbert_nlu_ru,0.28,0.66,0.05999999999999994,0.695
sbert_nlu_ru,0.28,0.68,0.039999999999999925,0.6935
sbert_nlu_ru,0.28,0.7000000000000001,0.019999999999999907,0.692
sbert_nlu_ru,0.28,0.72,0.0,0.687
sbert_nlu_ru,0.3,0.0,0.7,0.7447
sbert_nlu_ru,0.3,0.02,0.6799999999999999,0.742
sbert_nlu_ru,0.3,0.04,0.6599999999999999,0.7417
sbert_nlu_ru,0.3,0.06,0.6399999999999999,0.7408
sbert_nlu_ru,0.3,0.08,0.62,0.7397
sbert_nlu_ru,0.3,0.1,0.6,0.7392000000000001
sbert_nlu_ru,0.3,0.12,0.58,0.7376
sbert_nlu_ru,0.3,0.14,0.5599999999999999,0.7364
sbert_nlu_ru,0.3,0.16,0.5399999999999999,0.7342000000000001
sbert_nlu_ru,0.3,0.18,0.52,0.732
sbert_nlu_ru,0.3,0.2,0.49999999999999994,0.73
sbert_nlu_ru,0.3,0.22,0.48,0.7293
sbert_nlu_ru,0.3,0.24,0.45999999999999996,0.728
sbert_nlu_ru,0.3,0.26,0.43999999999999995,0.7271
sbert_nlu_ru,0.3,0.28,0.41999999999999993,0.7258
sbert_nlu_ru,0.3,0.3,0.39999999999999997,0.7248
sbert_nlu_ru,0.3,0.32,0.37999999999999995,0.7229
sbert_nlu_ru,0.3,0.34,0.35999999999999993,0.7217
sbert_nlu_ru,0.3,0.36,0.33999999999999997,0.7198
sbert_nlu_ru,0.3,0.38,0.31999999999999995,0.717
sbert_nlu_ru,0.3,0.4,0.29999999999999993,0.7151000000000001
sbert_nlu_ru,0.3,0.42,0.27999999999999997,0.7132999999999999
sbert_nlu_ru,0.3,0.44,0.25999999999999995,0.7119
sbert_nlu_ru,0.3,0.46,0.23999999999999994,0.7106
sbert_nlu_ru,0.3,0.48,0.21999999999999997,0.7099000000000001
sbert_nlu_ru,0.3,0.5,0.19999999999999996,0.7082999999999999
sbert_nlu_ru,0.3,0.52,0.17999999999999994,0.7065999999999999
sbert_nlu_ru,0.3,0.54,0.15999999999999992,0.7038
sbert_nlu_ru,0.3,0.56,0.1399999999999999,0.7027
sbert_nlu_ru,0.3,0.58,0.12,0.7012
sbert_nlu_ru,0.3,0.6,0.09999999999999998,0.6994000000000001
sbert_nlu_ru,0.3,0.62,0.07999999999999996,0.6972999999999999
sbert_nlu_ru,0.3,0.64,0.05999999999999994,0.6954000000000001
sbert_nlu_ru,0.3,0.66,0.039999999999999925,0.6936000000000001
sbert_nlu_ru,0.3,0.68,0.019999999999999907,0.6919
sbert_nlu_ru,0.32,0.0,0.6799999999999999,0.7423
sbert_nlu_ru,0.32,0.02,0.6599999999999999,0.7417999999999999
sbert_nlu_ru,0.32,0.04,0.6399999999999999,0.7408
sbert_nlu_ru,0.32,0.06,0.6199999999999999,0.7394
sbert_nlu_ru,0.32,0.08,0.6,0.7393
sbert_nlu_ru,0.32,0.1,0.58,0.737
sbert_nlu_ru,0.32,0.12,0.5599999999999999,0.736
sbert_nlu_ru,0.32,0.14,0.5399999999999999,0.7347
sbert_nlu_ru,0.32,0.16,0.5199999999999999,0.7327
sbert_nlu_ru,0.32,0.18,0.49999999999999994,0.7306
sbert_nlu_ru,0.32,0.2,0.4799999999999999,0.7287
sbert_nlu_ru,0.32,0.22,0.45999999999999996,0.7275
sbert_nlu_ru,0.32,0.24,0.43999999999999995,0.7269000000000001
sbert_nlu_ru,0.32,0.26,0.41999999999999993,0.726
sbert_nlu_ru,0.32,0.28,0.3999999999999999,0.7252000000000001
sbert_nlu_ru,0.32,0.3,0.37999999999999995,0.7232000000000001
sbert_nlu_ru,0.32,0.32,0.35999999999999993,0.7213999999999999
sbert_nlu_ru,0.32,0.34,0.3399999999999999,0.7192000000000001
sbert_nlu_ru,0.32,0.36,0.31999999999999995,0.7168
sbert_nlu_ru,0.32,0.38,0.29999999999999993,0.7152999999999999
sbert_nlu_ru,0.32,0.4,0.2799999999999999,0.7132000000000001
sbert_nlu_ru,0.32,0.42,0.25999999999999995,0.7121000000000001
sbert_nlu_ru,0.32,0.44,0.23999999999999994,0.7101000000000001
sbert_nlu_ru,0.32,0.46,0.21999999999999992,0.7089000000000001
sbert_nlu_ru,0.32,0.48,0.19999999999999996,0.7087
sbert_nlu_ru,0.32,0.5,0.17999999999999994,0.7066
sbert_nlu_ru,0.32,0.52,0.15999999999999992,0.7039
sbert_nlu_ru,0.32,0.54,0.1399999999999999,0.7028
sbert_nlu_ru,0.32,0.56,0.11999999999999988,0.7014
sbert_nlu_ru,0.32,0.58,0.09999999999999998,0.6992
sbert_nlu_ru,0.32,0.6,0.07999999999999996,0.6972999999999999
sbert_nlu_ru,0.32,0.62,0.05999999999999994,0.6954000000000001
sbert_nlu_ru,0.32,0.64,0.039999999999999925,0.6938
sbert_nlu_ru,0.32,0.66,0.019999999999999907,0.6922
sbert_nlu_ru,0.34,0.0,0.6599999999999999,0.742
sbert_nlu_ru,0.34,0.02,0.6399999999999999,0.7409000000000001
sbert_nlu_ru,0.34,0.04,0.6199999999999999,0.7396
sbert_nlu_ru,0.34,0.06,0.5999999999999999,0.7389000000000001
sbert_nlu_ru,0.34,0.08,0.58,0.7365999999999999
sbert_nlu_ru,0.34,0.1,0.5599999999999999,0.7358
sbert_nlu_ru,0.34,0.12,0.5399999999999999,0.734
sbert_nlu_ru,0.34,0.14,0.5199999999999999,0.7333999999999999
sbert_nlu_ru,0.34,0.16,0.4999999999999999,0.7303
sbert_nlu_ru,0.34,0.18,0.4799999999999999,0.729
sbert_nlu_ru,0.34,0.2,0.4599999999999999,0.7265999999999999
sbert_nlu_ru,0.34,0.22,0.43999999999999995,0.7267
sbert_nlu_ru,0.34,0.24,0.41999999999999993,0.7262000000000001
sbert_nlu_ru,0.34,0.26,0.3999999999999999,0.7249
sbert_nlu_ru,0.34,0.28,0.3799999999999999,0.7232999999999999
sbert_nlu_ru,0.34,0.3,0.35999999999999993,0.7215
sbert_nlu_ru,0.34,0.32,0.3399999999999999,0.7195
sbert_nlu_ru,0.34,0.34,0.3199999999999999,0.7169
sbert_nlu_ru,0.34,0.36,0.29999999999999993,0.7152999999999999
sbert_nlu_ru,0.34,0.38,0.2799999999999999,0.7134000000000001
sbert_nlu_ru,0.34,0.4,0.2599999999999999,0.7121000000000001
sbert_nlu_ru,0.34,0.42,0.23999999999999994,0.7098
sbert_nlu_ru,0.34,0.44,0.21999999999999992,0.7095
sbert_nlu_ru,0.34,0.46,0.1999999999999999,0.7086
sbert_nlu_ru,0.34,0.48,0.17999999999999994,0.707
sbert_nlu_ru,0.34,0.5,0.15999999999999992,0.7045999999999999
sbert_nlu_ru,0.34,0.52,0.1399999999999999,0.7027
sbert_nlu_ru,0.34,0.54,0.11999999999999988,0.7016
sbert_nlu_ru,0.34,0.56,0.09999999999999987,0.6996
sbert_nlu_ru,0.34,0.58,0.07999999999999996,0.6975
sbert_nlu_ru,0.34,0.6,0.05999999999999994,0.6954000000000001
sbert_nlu_ru,0.34,0.62,0.039999999999999925,0.6939000000000001
sbert_nlu_ru,0.34,0.64,0.019999999999999907,0.6926
sbert_nlu_ru,0.36,0.0,0.64,0.7405
sbert_nlu_ru,0.36,0.02,0.62,0.7399000000000001
sbert_nlu_ru,0.36,0.04,0.6,0.7387999999999999
sbert_nlu_ru,0.36,0.06,0.5800000000000001,0.7367999999999999
sbert_nlu_ru,0.36,0.08,0.56,0.7353
sbert_nlu_ru,0.36,0.1,0.54,0.7335999999999999
sbert_nlu_ru,0.36,0.12,0.52,0.7331000000000001
sbert_nlu_ru,0.36,0.14,0.5,0.731
sbert_nlu_ru,0.36,0.16,0.48,0.7289
sbert_nlu_ru,0.36,0.18,0.46,0.7268
sbert_nlu_ru,0.36,0.2,0.44,0.7265
sbert_nlu_ru,0.36,0.22,0.42000000000000004,0.7263
sbert_nlu_ru,0.36,0.24,0.4,0.7248999999999999
sbert_nlu_ru,0.36,0.26,0.38,0.723
sbert_nlu_ru,0.36,0.28,0.36,0.7212000000000001
sbert_nlu_ru,0.36,0.3,0.34,0.7197
sbert_nlu_ru,0.36,0.32,0.32,0.7171
sbert_nlu_ru,0.36,0.34,0.3,0.715
sbert_nlu_ru,0.36,0.36,0.28,0.7132999999999999
sbert_nlu_ru,0.36,0.38,0.26,0.7118000000000001
sbert_nlu_ru,0.36,0.4,0.24,0.7102
sbert_nlu_ru,0.36,0.42,0.22000000000000003,0.7091999999999999
sbert_nlu_ru,0.36,0.44,0.2,0.7088
sbert_nlu_ru,0.36,0.46,0.18,0.7074
sbert_nlu_ru,0.36,0.48,0.16000000000000003,0.7052
sbert_nlu_ru,0.36,0.5,0.14,0.7027
sbert_nlu_ru,0.36,0.52,0.12,0.7019
sbert_nlu_ru,0.36,0.54,0.09999999999999998,0.6999
sbert_nlu_ru,0.36,0.56,0.07999999999999996,0.6979
sbert_nlu_ru,0.36,0.58,0.06000000000000005,0.6961
sbert_nlu_ru,0.36,0.6,0.040000000000000036,0.6941
sbert_nlu_ru,0.36,0.62,0.020000000000000018,0.6928000000000001
sbert_nlu_ru,0.36,0.64,0.0,0.6876
sbert_nlu_ru,0.38,0.0,0.62,0.7399000000000001
sbert_nlu_ru,0.38,0.02,0.6,0.7391
sbert_nlu_ru,0.38,0.04,0.58,0.7367
sbert_nlu_ru,0.38,0.06,0.56,0.7357
sbert_nlu_ru,0.38,0.08,0.54,0.7338
sbert_nlu_ru,0.38,0.1,0.52,0.7326
sbert_nlu_ru,0.38,0.12,0.5,0.7311
sbert_nlu_ru,0.38,0.14,0.48,0.7292000000000001
sbert_nlu_ru,0.38,0.16,0.45999999999999996,0.727
sbert_nlu_ru,0.38,0.18,0.44,0.7266
sbert_nlu_ru,0.38,0.2,0.42,0.7259000000000001
sbert_nlu_ru,0.38,0.22,0.4,0.7246
sbert_nlu_ru,0.38,0.24,0.38,0.7232000000000001
sbert_nlu_ru,0.38,0.26,0.36,0.7212000000000001
sbert_nlu_ru,0.38,0.28,0.33999999999999997,0.7192999999999999
sbert_nlu_ru,0.38,0.3,0.32,0.7174
sbert_nlu_ru,0.38,0.32,0.3,0.7155
sbert_nlu_ru,0.38,0.34,0.27999999999999997,0.7136
sbert_nlu_ru,0.38,0.36,0.26,0.7122999999999999
sbert_nlu_ru,0.38,0.38,0.24,0.7102999999999999
sbert_nlu_ru,0.38,0.4,0.21999999999999997,0.7088
sbert_nlu_ru,0.38,0.42,0.2,0.7085
sbert_nlu_ru,0.38,0.44,0.18,0.7076
sbert_nlu_ru,0.38,0.46,0.15999999999999998,0.7052
sbert_nlu_ru,0.38,0.48,0.14,0.7032
sbert_nlu_ru,0.38,0.5,0.12,0.7019
sbert_nlu_ru,0.38,0.52,0.09999999999999998,0.7005
sbert_nlu_ru,0.38,0.54,0.07999999999999996,0.6981
sbert_nlu_ru,0.38,0.56,0.05999999999999994,0.6962
sbert_nlu_ru,0.38,0.58,0.040000000000000036,0.6943
sbert_nlu_ru,0.38,0.6,0.020000000000000018,0.6928
sbert_nlu_ru,0.38,0.62,0.0,0.6879000000000001
sbert_nlu_ru,0.4,0.0,0.6,0.7386
sbert_nlu_ru,0.4,0.02,0.58,0.7364
sbert_nlu_ru,0.4,0.04,0.5599999999999999,0.7353
sbert_nlu_ru,0.4,0.06,0.54,0.733
sbert_nlu_ru,0.4,0.08,0.52,0.7323
sbert_nlu_ru,0.4,0.1,0.5,0.7303
sbert_nlu_ru,0.4,0.12,0.48,0.7291
sbert_nlu_ru,0.4,0.14,0.45999999999999996,0.7272000000000001
sbert_nlu_ru,0.4,0.16,0.43999999999999995,0.7263999999999999
sbert_nlu_ru,0.4,0.18,0.42,0.7253
sbert_nlu_ru,0.4,0.2,0.39999999999999997,0.724
sbert_nlu_ru,0.4,0.22,0.38,0.7228
sbert_nlu_ru,0.4,0.24,0.36,0.7208000000000001
sbert_nlu_ru,0.4,0.26,0.33999999999999997,0.7195999999999999
sbert_nlu_ru,0.4,0.28,0.31999999999999995,0.7174
sbert_nlu_ru,0.4,0.3,0.3,0.7154
sbert_nlu_ru,0.4,0.32,0.27999999999999997,0.714
sbert_nlu_ru,0.4,0.34,0.25999999999999995,0.712
sbert_nlu_ru,0.4,0.36,0.24,0.7106
sbert_nlu_ru,0.4,0.38,0.21999999999999997,0.7092
sbert_nlu_ru,0.4,0.4,0.19999999999999996,0.7086
sbert_nlu_ru,0.4,0.42,0.18,0.7077
sbert_nlu_ru,0.4,0.44,0.15999999999999998,0.7051000000000001
sbert_nlu_ru,0.4,0.46,0.13999999999999996,0.7035
sbert_nlu_ru,0.4,0.48,0.12,0.7022
sbert_nlu_ru,0.4,0.5,0.09999999999999998,0.7005
sbert_nlu_ru,0.4,0.52,0.07999999999999996,0.6983
sbert_nlu_ru,0.4,0.54,0.05999999999999994,0.6963
sbert_nlu_ru,0.4,0.56,0.039999999999999925,0.6946
sbert_nlu_ru,0.4,0.58,0.020000000000000018,0.6929000000000001
sbert_nlu_ru,0.4,0.6,0.0,0.6883
sbert_nlu_ru,0.42,0.0,0.5800000000000001,0.7356999999999999
sbert_nlu_ru,0.42,0.02,0.56,0.7353999999999999
sbert_nlu_ru,0.42,0.04,0.54,0.7330999999999999
sbert_nlu_ru,0.42,0.06,0.52,0.7319
sbert_nlu_ru,0.42,0.08,0.5000000000000001,0.7305
sbert_nlu_ru,0.42,0.1,0.4800000000000001,0.7287
sbert_nlu_ru,0.42,0.12,0.4600000000000001,0.7269000000000001
sbert_nlu_ru,0.42,0.14,0.44000000000000006,0.7265
sbert_nlu_ru,0.42,0.16,0.42000000000000004,0.7249000000000001
sbert_nlu_ru,0.42,0.18,0.4000000000000001,0.7238
sbert_nlu_ru,0.42,0.2,0.38000000000000006,0.723
sbert_nlu_ru,0.42,0.22,0.3600000000000001,0.7209000000000001
sbert_nlu_ru,0.42,0.24,0.3400000000000001,0.7193999999999999
