model,alpha (BM25),beta (TF-IDF),gamma (Transformer),recall@5
rubert_tiny_turbo,0.02,0.66,0.31999999999999995,0.7726000000000002
rubert_tiny_turbo,0.02,0.68,0.29999999999999993,0.7669000000000001
rubert_tiny_turbo,0.02,0.7000000000000001,0.2799999999999999,0.7603
rubert_tiny_turbo,0.02,0.72,0.26,0.7557
rubert_tiny_turbo,0.02,0.74,0.24,0.7510999999999999
rubert_tiny_turbo,0.02,0.76,0.21999999999999997,0.7461
rubert_tiny_turbo,0.02,0.78,0.19999999999999996,0.7411000000000001
rubert_tiny_turbo,0.02,0.8,0.17999999999999994,0.7347
rubert_tiny_turbo,0.02,0.8200000000000001,0.15999999999999992,0.7298
rubert_tiny_turbo,0.02,0.84,0.14,0.7242000000000001
rubert_tiny_turbo,0.02,0.86,0.12,0.7191000000000001
rubert_tiny_turbo,0.02,0.88,0.09999999999999998,0.7135
rubert_tiny_turbo,0.02,0.9,0.07999999999999996,0.7084
rubert_tiny_turbo,0.02,0.92,0.05999999999999994,0.7046
rubert_tiny_turbo,0.02,0.9400000000000001,0.039999999999999925,0.7004
rubert_tiny_turbo,0.02,0.96,0.020000000000000018,0.6962
rubert_tiny_turbo,0.02,0.98,0.0,0.6857000000000001
rubert_tiny_turbo,0.04,0.0,0.96,0.9086000000000001
rubert_tiny_turbo,0.04,0.02,0.94,0.9071
rubert_tiny_turbo,0.04,0.04,0.9199999999999999,0.9066
rubert_tiny_turbo,0.04,0.06,0.8999999999999999,0.9042
rubert_tiny_turbo,0.04,0.08,0.88,0.9026000000000001
rubert_tiny_turbo,0.04,0.1,0.86,0.9012
rubert_tiny_turbo,0.04,0.12,0.84,0.8982
rubert_tiny_turbo,0.04,0.14,0.82,0.8958000000000002
rubert_tiny_turbo,0.04,0.16,0.7999999999999999,0.892
rubert_tiny_turbo,0.04,0.18,0.78,0.8888
rubert_tiny_turbo,0.04,0.2,0.76,0.8854000000000001
rubert_tiny_turbo,0.04,0.22,0.74,0.8799000000000001
rubert_tiny_turbo,0.04,0.24,0.72,0.8763000000000001
rubert_tiny_turbo,0.04,0.26,0.7,0.8727
rubert_tiny_turbo,0.04,0.28,0.6799999999999999,0.8692000000000001
rubert_tiny_turbo,0.04,0.3,0.6599999999999999,0.8646000000000001
rubert_tiny_turbo,0.04,0.32,0.6399999999999999,0.8595
rubert_tiny_turbo,0.04,0.34,0.6199999999999999,0.8541
rubert_tiny_turbo,0.04,0.36,0.6,0.8489000000000001
rubert_tiny_turbo,0.04,0.38,0.58,0.8441000000000001
rubert_tiny_turbo,0.04,0.4,0.5599999999999999,0.8390000000000001
rubert_tiny_turbo,0.04,0.42,0.54,0.8331000000000001
rubert_tiny_turbo,0.04,0.44,0.52,0.8272999999999999
rubert_tiny_turbo,0.04,0.46,0.49999999999999994,0.8212
rubert_tiny_turbo,0.04,0.48,0.48,0.8154000000000001
rubert_tiny_turbo,0.04,0.5,0.45999999999999996,0.8098000000000001
rubert_tiny_turbo,0.04,0.52,0.43999999999999995,0.8045
rubert_tiny_turbo,0.04,0.54,0.41999999999999993,0.7989
rubert_tiny_turbo,0.04,0.56,0.3999999999999999,0.793
rubert_tiny_turbo,0.04,0.58,0.38,0.7875
rubert_tiny_turbo,0.04,0.6,0.36,0.7829
rubert_tiny_turbo,0.04,0.62,0.33999999999999997,0.7768
rubert_tiny_turbo,0.04,0.64,0.31999999999999995,0.7724000000000001
rubert_tiny_turbo,0.04,0.66,0.29999999999999993,0.7667999999999999
rubert_tiny_turbo,0.04,0.68,0.2799999999999999,0.7604
